path,verdict,useless,reason,action,bytes,lines,parse_status,sha256_12
etl/datasets/u5b4-ae3s.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,303,14,valid-yaml,8253216ef2ba
etl/datasets/u8cx-r425.yml,KEEP,NO,Active core YAML source contract; not useless.,Keep active contracts; separate placeholders from ingest runs.,1760,49,valid-yaml,fc42c9bd573d
etl/datasets/u99c-7mfm.yml,KEEP,NO,Active core YAML source contract; not useless.,Keep active contracts; separate placeholders from ingest runs.,819,24,valid-yaml,e06670fc31a8
etl/datasets/uawh-cjvi.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,342,15,valid-yaml,2ac24c9ac443
etl/datasets/upd7-iccu.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,context catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,330,14,valid-yaml,a233ce4acb03
etl/datasets/upr9-nkiz.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,347,17,valid-yaml,487230287ce1
etl/datasets/usqp-5nsn.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,268,14,valid-yaml,6c529eb6fb95
etl/datasets/ux6v-gpit.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,context catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,350,15,valid-yaml,23e50d7ba7cc
etl/datasets/uymx-8p3j.yml,KEEP,NO,Active core YAML source contract; not useless.,Keep active contracts; separate placeholders from ingest runs.,1576,50,valid-yaml,ef4255b1e8d0
etl/datasets/v488-qa3u.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,context catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,273,14,valid-yaml,b875bdf6ae26
etl/datasets/v5z5-e88h.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,context catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,295,14,valid-yaml,44fad6d2b7ea
etl/datasets/vbr4-v5x7.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,247,14,valid-yaml,26ba0391c6be
etl/datasets/vv8g-8u9u.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,409,19,valid-yaml,736ae44836cf
etl/datasets/wi7w-2nvm.yml,KEEP,NO,Active core YAML source contract; not useless.,Keep active contracts; separate placeholders from ingest runs.,1367,40,valid-yaml,43b45e4697d1
etl/datasets/wwhe-4sq8.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,993,34,valid-yaml,66db9fa9b2b8
etl/datasets/xcga-ji4i.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,context catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,340,15,valid-yaml,b1428e7c23f7
etl/datasets/xikz-44ja.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,880,32,valid-yaml,f4125335bfcb
etl/datasets/xjxk-qhsc.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,329,14,valid-yaml,7453c41ea8bc
etl/datasets/xm4c-2rks.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,context catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,292,14,valid-yaml,4302f3ae9f74
etl/datasets/xyy7-rn7p.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,393,15,valid-yaml,4e3742ede9b9
etl/datasets/y3gh-x5g7.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,core catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,291,14,valid-yaml,b8585325811c
etl/datasets/y9ga-zwzy.yml,BACKLOG_PLACEHOLDER,NO_BUT_INACTIVE,context catalog placeholder; useful as backlog metadata but not an ingestable source yet.,Keep active contracts; separate placeholders from ingest runs.,291,14,valid-yaml,4a68ba082c19
etl/pyproject.toml,KEEP,NO,ETL package/container dependency configuration.,Keep.,1556,75,text-read,bcce15e277c7
etl/scripts/_download_utils.py,KEEP,NO,Utility script still referenced by plans/tests or useful for fixture capture.,Keep.,4986,145,valid-python,686b175f92c5
etl/scripts/download_bogota_secop_scope.py,REMOVE_OR_REWRITE,YES_CURRENTLY,Standalone ETL script imports retired modules and/or missing neo4j dependency.,Delete or rewrite as catalog/custom adapter.,13837,407,valid-python,8a23967da8e8
etl/scripts/download_connected_company_branches.py,REMOVE_OR_REWRITE,YES_CURRENTLY,Standalone ETL script imports retired modules and/or missing neo4j dependency.,Delete or rewrite as catalog/custom adapter.,9265,278,valid-python,49803a4e548b
etl/scripts/download_connected_company_registry.py,REMOVE_OR_REWRITE,YES_CURRENTLY,Standalone ETL script imports retired modules and/or missing neo4j dependency.,Delete or rewrite as catalog/custom adapter.,9464,289,valid-python,c04737efcdb5
etl/scripts/download_connected_dnp_bpin_wave.py,REMOVE_OR_REWRITE,YES_CURRENTLY,Standalone ETL script imports retired modules and/or missing neo4j dependency.,Delete or rewrite as catalog/custom adapter.,8474,273,valid-python,1c0e7be05b7b
etl/scripts/download_connected_secop_i_history.py,REMOVE_OR_REWRITE,YES_CURRENTLY,Standalone ETL script imports retired modules and/or missing neo4j dependency.,Delete or rewrite as catalog/custom adapter.,11526,349,valid-python,a6e8abb7a23a
etl/scripts/download_connected_secop_scope.py,REMOVE_OR_REWRITE,YES_CURRENTLY,Standalone ETL script imports retired modules and/or missing neo4j dependency.,Delete or rewrite as catalog/custom adapter.,9688,291,valid-python,358c5e6c2b39
etl/scripts/download_igac_property_transactions.py,REWRITE_AS_ADAPTER,NO_BUT_WRONG_SHAPE,Ad-hoc downloader belongs in custom adapter framework if source remains required.,Convert to adapter or archive.,4335,134,valid-python,5e18fd0b1607
etl/scripts/download_mapa_inversiones_report.py,REWRITE_AS_ADAPTER,NO_BUT_WRONG_SHAPE,Ad-hoc downloader belongs in custom adapter framework if source remains required.,Convert to adapter or archive.,2519,84,valid-python,79457d511b11
etl/scripts/download_paco_dataset.py,REWRITE_AS_ADAPTER,NO_BUT_WRONG_SHAPE,Ad-hoc downloader belongs in custom adapter framework if source remains required.,Convert to adapter or archive.,4311,137,valid-python,79370f4fbc88
etl/scripts/download_pte_export.py,REWRITE_AS_ADAPTER,NO_BUT_WRONG_SHAPE,Ad-hoc downloader belongs in custom adapter framework if source remains required.,Convert to adapter or archive.,2246,70,valid-python,7d6895cf54a7
etl/scripts/download_rues_chambers.py,REMOVE_OR_REWRITE,YES_CURRENTLY,Standalone ETL script imports retired modules and/or missing neo4j dependency.,Delete or rewrite as catalog/custom adapter.,3549,100,valid-python,5c99cbfdd739
etl/scripts/download_socrata_dataset.py,REWRITE_AS_ADAPTER,NO_BUT_WRONG_SHAPE,Ad-hoc downloader belongs in custom adapter framework if source remains required.,Convert to adapter or archive.,11654,327,valid-python,64784808144a
etl/scripts/download_supersoc_top_companies.py,REWRITE_AS_ADAPTER,NO_BUT_WRONG_SHAPE,Ad-hoc downloader belongs in custom adapter framework if source remains required.,Convert to adapter or archive.,2017,63,valid-python,538c6f8bb9fd
etl/scripts/prepare_registraduria_death_status_checks.py,REMOVE_OR_REWRITE,YES_CURRENTLY,Standalone ETL script imports retired modules and/or missing neo4j dependency.,Delete or rewrite as catalog/custom adapter.,3705,127,valid-python,fda540b9f288
etl/src/coacc_etl/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,0,0,valid-python,e3b0c44298fc
etl/src/coacc_etl/catalog/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,483,16,valid-python,998c5149677c
etl/src/coacc_etl/catalog/loader.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1669,53,valid-python,1b1254a56a2b
etl/src/coacc_etl/catalog/models.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,3568,90,valid-python,7c63ed2a7348
etl/src/coacc_etl/cli.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,8403,260,valid-python,b99a1d75f46a
etl/src/coacc_etl/entity_resolution/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,879,35,valid-python,c35c59e312b0
etl/src/coacc_etl/entity_resolution/aliases.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,545,26,valid-python,07d3ee92466e
etl/src/coacc_etl/entity_resolution/canonical.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1085,40,valid-python,3145880087dc
etl/src/coacc_etl/entity_resolution/confidence.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,435,15,valid-python,f4770b3f2f32
etl/src/coacc_etl/entity_resolution/config.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1297,38,valid-python,e25fdc9770da
etl/src/coacc_etl/entity_resolution/linker.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1782,52,valid-python,8bfbf3c61395
etl/src/coacc_etl/entity_resolution/matchers.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1989,85,valid-python,0b88ad058024
etl/src/coacc_etl/ingest/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,513,16,valid-python,51f5d7b75f64
etl/src/coacc_etl/ingest/coverage.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,3858,108,valid-python,2f055d32ec26
etl/src/coacc_etl/ingest/socrata.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,28398,831,valid-python,e328e92319bc
etl/src/coacc_etl/lakehouse/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,567,21,valid-python,bcc3058798f6
etl/src/coacc_etl/lakehouse/compactor.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,2468,84,valid-python,937366be1690
etl/src/coacc_etl/lakehouse/paths.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1199,49,valid-python,dfb7d9c1dea8
etl/src/coacc_etl/lakehouse/reader.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1323,48,valid-python,9d2dd76108d3
etl/src/coacc_etl/lakehouse/reality.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1886,71,valid-python,855ebfb590b8
etl/src/coacc_etl/lakehouse/watermark.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,4960,162,valid-python,fe570767b278
etl/src/coacc_etl/lakehouse/writer.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,2012,73,valid-python,e1af6a6e6103
etl/src/coacc_etl/operations/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,54,1,valid-python,2e01aba177f0
etl/src/coacc_etl/operations/phase7.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,10138,306,valid-python,1d3df04d37c5
etl/src/coacc_etl/qualification/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,3516,133,valid-python,a41bb2594454
etl/src/coacc_etl/qualification/cli.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,13102,341,valid-python,651b1159820a
etl/src/coacc_etl/qualification/inputs.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,12563,342,valid-python,3fa0dada1fac
etl/src/coacc_etl/qualification/llm_review.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,20589,542,valid-python,914c63bd28f6
etl/src/coacc_etl/qualification/promotion.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,14240,466,valid-python,1b6818f63df2
etl/src/coacc_etl/qualification/report.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,6606,167,valid-python,3a02c4e3c749
etl/src/coacc_etl/qualification/socrata_probe.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,9659,273,valid-python,28f3227f88a0
etl/src/coacc_etl/schemas/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,227,5,valid-python,8479272b4f27
etl/src/coacc_etl/schemas/validator.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,2438,80,valid-python,28a6eb57ba05
etl/src/coacc_etl/source_qualification.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,2715,91,valid-python,15a971438ef7
etl/src/coacc_etl/streaming.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,4278,132,valid-python,1f9a7744f694
etl/src/coacc_etl/transforms/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,607,23,valid-python,6a9a21840e9f
etl/src/coacc_etl/transforms/date_formatting.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1055,39,valid-python,d521ab82fc3c
etl/src/coacc_etl/transforms/deduplication.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,386,15,valid-python,15f771ac0389
etl/src/coacc_etl/transforms/document_formatting.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,1200,45,valid-python,726d1c52cfec
etl/src/coacc_etl/transforms/name_normalization.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,432,17,valid-python,59bdbe557b57
etl/src/coacc_etl/transforms/value_sanitization.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,928,26,valid-python,c6423a0af4f9
etl/tests/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,0,0,valid-python,e3b0c44298fc
etl/tests/test_catalog.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,3627,103,valid-python,e6dea79321a8
etl/tests/test_colombia_shared.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,663,19,valid-python,5b111d3a579b
etl/tests/test_date_formatting.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,631,24,valid-python,9c2f4f442cdb
etl/tests/test_entity_resolution.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,3339,100,valid-python,1a40822cf440
etl/tests/test_ingest/__init__.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,0,0,valid-python,e3b0c44298fc
etl/tests/test_ingest/conftest.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,4773,143,valid-python,fce2f1ac7880
etl/tests/test_ingest/test_determinism.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,2663,72,valid-python,f98f5912819d
etl/tests/test_ingest/test_socrata_contract.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,12366,349,valid-python,cdff79388a77
etl/tests/test_lakehouse.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,2267,59,valid-python,35f2dcf36cf8
etl/tests/test_operations/test_phase7.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,4468,150,valid-python,cb7ca2864542
etl/tests/test_signal_source_alignment.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,6842,187,valid-python,73cb99da5710
etl/tests/test_source_qualification.py,KEEP,NO,Active ETL package/test file; current ETL tests/lint/mypy are green.,Keep.,10689,340,valid-python,a735589d59e7
